total_gap,explained,unexplained,interaction
16.385983543326383,-0.24116058695108222,16.5949047524482,0.03223937663278775
16.392020029440665,-0.32589281533546455,16.6161610178533,0.1017518379876492
16.184452532205135,-0.32989796294032203,16.446992709534243,0.06735780073768183
16.093142200057898,-0.44209559075534344,16.588700456079096,-0.05346267075401556
15.582030961262646,-0.597199550787991,16.211412435164675,-0.03218192667372932
15.8621103939793,-0.4747729332520976,16.306069726124406,0.03081359098723624
15.821283504885209,-0.46135772037814604,16.3324958733283,-0.049854644084007305
16.025058152918724,-0.4584501086101227,16.452401941642165,0.031106317746889545
15.984318673916974,-0.3361589541509602,16.329641023650765,-0.009163380089376005
16.34414858381193,-0.339298089609656,16.593952558236197,0.0894941062624639
15.724807043518574,-0.6348586256717681,16.300217899028212,0.059447782405186445
16.15231590407724,-0.36704991693477496,16.479215421015397,0.040150389320842805
16.376324616913593,-0.13917427706110175,16.514593637548387,0.0009052562145370757
16.008561703629375,-0.22871081467201293,16.246748484903947,-0.009475965104684292
16.111548437535333,-0.33612996932060923,16.37009531399235,0.07758309345808811
15.49167898921609,-0.5151563498066025,15.979387951083481,0.027447377800854156
16.31157034566281,-0.1233076906964925,16.47019725444261,-0.03531920744535455
16.284193638191162,-0.19610165381482147,16.477827089023776,0.0024682049238435866
16.420234435498713,-0.23973306037078146,16.659939639735967,2.7856106498802546e-05
15.761605061333476,-0.6122795057162875,16.431757007841952,-0.05787243991107971
15.58274132580869,-0.5738608677129378,16.165906755020842,-0.009304568946390646
15.907579248295434,-0.34477964506186254,16.20342913456261,0.04892974852009502
15.914055305603561,-0.5868987444264349,16.521185463527218,-0.02023141278186813
15.900349232603894,-0.6156733837487991,16.53240083088167,-0.016378209982576664
16.097129071492027,-0.33235736618917144,16.4409998327028,-0.011513381281474722
16.353486524648133,-0.2373275056543207,16.57529465726111,0.015519374796667762
15.974438812750023,-0.5843770957762899,16.521909741451964,0.0369061825076642
15.889778839121306,-0.46528619917080505,16.407013412215747,-0.051948376381915295
16.190186196841736,-0.16974975449375052,16.256399803445674,0.10353614724317595
